,x_m,y_m
0,0.0,0.0
1,0.5877106984109753,-0.010265711553988222
2,1.1763634833432477,-0.017475402166699454
3,1.7658599905233,-0.021948154292821265
4,2.356101855677614,-0.024003050387041213
5,2.946990714532672,-0.023959172904046866
6,3.538428202814956,-0.022135604298525777
7,4.13031595625095,-0.018851427025165516
8,4.722555610567134,-0.014425723538653644
9,5.315048801489989,-0.009177576293677728
10,5.907697164746004,-0.0034260677449253346
11,6.500402336061655,0.0025097196529159887
12,7.093065951163426,0.008310703445158664
13,7.685589645777799,0.013657801177115137
14,8.277875055631258,0.01823193039409786
15,8.869823816450284,0.021714008641419234
16,9.461337563961358,0.023784953464391717
17,10.052317933890965,0.024125682408327753
18,10.642666561965585,0.02241711301853977
19,11.232285083911705,0.018340162840340193
20,11.8210751354558,0.011575749419041485
21,12.408938352324357,0.0018047902999560814
22,12.995835706908125,-0.0110993156182625
23,13.582108539520275,-0.026029299394192046
24,14.168248304843999,-0.041390938236661914
25,14.754746824246881,-0.055588819872234296
26,15.342095919096511,-0.06702753202747139
27,15.930787410760479,-0.07411166242893538
28,16.521313120606372,-0.0752457988031884
29,17.11416487000178,-0.0688345288767927
30,17.70983448031429,-0.053282440376310414
31,18.308813772911485,-0.026994121028303786
32,18.911587044813626,0.011601433318371854
33,19.51786764546271,0.06157436103392869
34,20.125941345099903,0.11736389681422085
35,20.733939222528377,0.17290747402018528
36,21.339992356551285,0.22214252601275766
37,21.942231825971806,0.2590064861528749
38,22.538788709593092,0.2774367878014731
39,23.12779408621831,0.27137086431948815
40,23.70737903465062,0.23474614906785696
41,24.275674633693196,0.1615000754075151
42,24.83081196214919,0.045570076699400275
43,25.37111960683517,-0.11847396594872418
44,25.897038940953035,-0.32929673965756917
45,26.410292175442642,-0.581461513445897
46,26.912619459870093,-0.8694741143909629
47,27.40576094380148,-1.1878403695700157
48,27.89145677680291,-1.5310661060603123
49,28.371447108440485,-1.8936571509391027
50,28.847472088280295,-2.2701193312836363
51,29.321271865888455,-2.6549584741711714
52,29.794586590831052,-3.0426804066789543
53,30.2691564126742,-3.4277909558842437
54,30.746721480983986,-3.804795948864288
55,31.22902194532652,-4.168201212696339
56,31.717797955267898,-4.512512574457652
57,32.21478966037422,-4.8322358612254765
58,32.72170742285809,-5.121963779352094
59,33.23931018851551,-5.379063983575378
60,33.76722874372891,-5.6041945744244295
61,34.30502841690118,-5.798204570423037
62,34.85227453643529,-5.961942990094997
63,35.40853243073418,-6.096258851964104
64,35.973367428200795,-6.202001174554153
65,36.54634485723806,-6.280018976388936
66,37.12703004624894,-6.331161275992249
67,37.71498832363636,-6.356277091887885
68,38.309785017803264,-6.3562154425996376
69,38.9109854571526,-6.3318253466513035
70,39.5181549700873,-6.283955822566674
71,40.13085888501032,-6.213455888869546
72,40.74866253032458,-6.121174564083711
73,41.37113123443305,-6.007960866732963
74,41.997830325738654,-5.8746638153411
75,42.62832513264434,-5.7221324284319115
76,43.26218098355305,-5.551215724529192
77,43.89896320686772,-5.362762722156741
78,44.53823713099129,-5.157622439838344
79,45.17953996458928,-4.9366486647444
80,45.81982845965558,-4.701132787204027
81,46.45143832885677,-4.4531498500790585
82,47.06622509106671,-4.194856329228364
83,47.65604426515929,-3.9284087005108206
84,48.21275137000836,-3.655963439785293
85,48.72820192448781,-3.37967702291065
86,49.194251447471494,-3.1017059257457675
87,49.6027554578333,-2.8242066241495127
88,49.94556947444708,-2.5493355939807545
89,50.21553847191328,-2.2790021452243683
90,50.412392540691805,-2.013395687082045
91,50.538787983132714,-1.7519746615177165
92,50.59739180759638,-1.4941948361357251
93,50.5908710224432,-1.2395119785404238
94,50.52189263603356,-0.9873818563361546
95,50.39312365672784,-0.7372602371272615
96,50.207231092886424,-0.4886028885180967
97,49.96688195286972,-0.24086557811300263
98,49.67474324503808,0.006495926483677417
99,49.333481977751916,0.2540258576675908
100,48.94576515937161,0.5022684478343947
101,48.514259798257555,0.7517679293797458
102,48.041632902770125,1.0030685346992922
103,47.5305514812697,1.2567144961886907
104,46.98368254211668,1.5132500462435952
105,46.40369309367146,1.7732194172596625
106,45.79325014429441,2.0371668416325406
107,45.155020702345915,2.3056365517578854
108,44.49167177618638,2.5791727800313557
109,43.80587037417617,2.858319758848598
110,43.100283504675694,3.1436217206052683
111,42.37757817604532,3.435622897697022
112,41.640421396645436,3.7348675225195196
113,40.891480174836445,4.041899827468401
114,40.133421518978714,4.357264044939327
115,39.36891243743265,4.681504407327951
116,38.60061993855862,5.015165147029927
117,37.83121103071703,5.35879049644091
118,37.06335272226825,5.712924687956552
119,36.299712021572645,6.078111953972517
120,35.54295593699065,6.454896526884442
121,34.79575147688264,6.843822639087986
122,34.06076564960898,7.245434522978808
123,33.34066546353007,7.660276410952557
124,32.638117927006306,8.088892535404892
125,31.955790048398036,8.531827128731472
126,31.296348836065697,8.989624423327932
127,30.662461298369653,9.462828651589938
128,30.05679444367028,9.951984045913143
129,29.48174662723019,10.45730627684563
130,28.93827900133524,10.977253320461752
131,28.426874111211504,11.509697817989085
132,27.948014175915247,12.052512011750677
133,27.50218141450278,12.603568144069518
134,27.089858046030372,13.160738457268653
135,26.711526289554303,13.72189519367111
136,26.367668364130868,14.284910595599912
137,26.058766488816335,14.847656905378084
138,25.785302882666993,15.408006365328673
139,25.54775976473913,15.963831217774672
140,25.34661935408903,16.51300370503912
141,25.182363869772974,17.053396069445053
142,25.055475530847243,17.58288055331549
143,24.96643655636812,18.099329398973452
144,24.915729165391888,18.600614848741984
145,24.903835576974835,19.08460914494411
146,24.931238010173242,19.549184529902828
147,24.99841868404339,19.992213245941187
148,25.10557122118597,20.41208961652284
149,25.251670602240072,20.80941253129015
150,25.435370199140763,21.18536268134487
151,25.655323382029763,21.54112076103298
152,25.9101835210488,21.877867464700397
153,26.19860398633959,22.1967834866931
154,26.519238148043875,22.49904952135704
155,26.87073937630337,22.785846263038174
156,27.251761041259805,23.058354406082454
157,27.660956513054913,23.317754644835844
158,28.096979161830408,23.56522767364428
159,28.558482357728018,23.801954186853735
160,29.04411947088947,24.029114878810155
161,29.55254387145649,24.247890443859504
162,30.082408929570807,24.459461576347724
163,30.632368015374144,24.665008970620786
164,31.201074499008243,24.865713321024643
165,31.7871817506148,25.06275532190523
166,32.38934314033555,25.257315667608527
167,33.006212038312235,25.45057505248047
168,33.63644181468656,25.643714170867028
169,34.27868583960027,25.837913717114155
170,34.9315974831951,26.034354385567802
171,35.59383011561273,26.234216870573924
172,36.26403710699493,26.43868186647848
173,36.9408718274834,26.64893006762742
174,37.62298764721988,26.866142168366697
175,38.3090379363461,27.09149886304228
176,38.99767606500377,27.326180846000113
177,39.687555403334635,27.57136881158615
178,40.377329321480396,27.828243454146353
179,41.065651189582795,28.097985468026664
180,41.75117437778356,28.381775547573056
181,42.43255225622441,28.680794387131478
182,43.10843819504707,28.996222681047882
183,43.777485564393295,29.329241123668233
184,44.438347734404765,29.68103040933847
185,45.08967879030157,30.052768662112555
186,45.7305261344673,30.44422025892099
187,46.360981852456376,30.85139454649252
188,46.98130954330035,31.26968438006414
189,47.5917728060308,31.69448261487285
190,48.192635239679205,32.12118210615561
191,48.784160443277145,32.54517570914941
192,49.36661201585613,32.961856279091236
193,49.94025355644772,33.36661667121809
194,50.505348664083456,33.754849740766936
195,51.062160937794864,34.121948342974775
196,51.610953976613516,34.463305333078594
197,52.15199137957091,34.774313566315364
198,52.6855367456986,35.05036589792207
199,53.21185367402813,35.286855183135714
200,53.73120576359104,35.47917427719327
201,54.243856613418856,35.62271603533173
202,54.75006982254316,35.71287331278806
203,55.25010898999545,35.74503896479927
204,55.74423771480727,35.71460584660233
205,56.232719596010156,35.61696681343424
206,56.71581823263567,35.447514720531956
207,57.193797223715336,35.201642423132505
208,57.66682607259141,34.87487976788609
209,58.13018359359071,34.469876825601105
210,58.57197297777064,33.99973046629775
211,58.97972517542555,33.47837067011485
212,59.34097113684976,32.91972741719126
213,59.64324181233757,32.33773068766585
214,59.87406815218329,31.746310461677435
215,60.020981106681255,31.159396719364874
216,60.07151162612576,30.59091944086704
217,60.013190660811134,30.054808606322773
218,59.83654555824183,29.56293019355243
219,59.54865504474594,29.115749127088186
220,59.162281353484246,28.709815372777854
221,58.69019185356328,28.3416753586859
222,58.14515391408961,28.007875512876865
223,57.53993490416973,27.70496226341523
224,56.8873021929102,27.429482038365517
225,56.2000231494176,27.177981265792255
226,55.49086514279841,26.94700637375992
227,54.77259554215922,26.733103790333043
228,54.05798171660653,26.53281994357612
229,53.35979103524692,26.342701261553668
230,52.69079086718688,26.159294172330192
231,52.06374858153298,25.9791451039702
232,51.491431547391784,25.798800484538216
233,50.98660713386978,25.61480674209872
234,50.56204271007356,25.423710304716252
235,50.23050564510962,25.222057600455297
236,50.00476330808454,25.00639505738038
237,49.894287549304366,24.773823491702952
238,49.89418915865022,24.52385960683144
239,49.99566802180643,24.25667801743554
240,50.189923940889024,23.972453352243193
241,50.46815671801399,23.671360239982384
242,50.82156615529734,23.35357330938104
243,51.241352054855064,23.01926718916716
244,51.71871421880321,22.668616508068673
245,52.24485244925774,22.301795894813555
246,52.81096654833465,21.918979978129784
247,53.408256318149995,21.520343386745285
248,54.02792156081972,21.106060749388053
249,54.661162078459895,20.676306694786017
250,55.29917767318648,20.231255851667154
251,55.93316814711547,19.77108284875945
252,56.55433330236292,19.29596231479082
253,57.15387294104477,18.806068878489267
254,57.72298686527708,18.30157716858271
255,58.252874877175806,17.78266181379916
256,58.734736778857034,17.24949744286652
257,59.15977237243669,16.70225868451278
258,59.51918146003079,16.14112016746593
259,59.80416384375536,15.566256520453877
260,60.00591956558593,14.977842414273042
261,60.12082766850143,14.376960852602418
262,60.16379619212749,13.767944596540836
263,60.15387531133991,13.155852886608391
264,60.11011520101443,12.545744963325262
265,60.05156603602688,11.942680067211626
266,59.997277991253,11.351717438787574
267,59.96630124156858,10.777916318573315
268,59.97768596184943,10.226335947088941
269,60.04973621404153,9.701812573176642
270,60.18841839379791,9.205495072360927
271,60.389562863535424,8.735502951595679
272,60.648699539225596,8.289865923040656
273,60.96135833684001,7.866613698855536
274,61.32306917235016,7.46377599120008
275,61.729361961727626,7.079382512233963
276,62.17576662094394,6.711462974116924
277,62.657813065970615,6.358047089008697
278,63.17103121277924,6.0171645690689655
279,63.7109509773413,5.686845126457482
280,64.27310227562842,5.365118473333929
281,64.85301502361204,5.050014321858058
282,65.4462191372638,4.739562384189557
283,66.04824453255519,4.4317923724881565
284,66.65462112545775,4.12473399891359
285,67.26087883194303,3.816416975625545
286,67.86254756798256,3.5048710147837703
287,68.45515724954794,3.1881258285479532
288,69.03423779261063,2.8642111290778414
289,69.59531911314224,2.5311566285331213
290,70.13393112711427,2.186992039073527
291,70.64560375049827,1.8297470728587948
292,71.12586689926579,1.4574514420486029
293,71.57025048938836,1.0681348588027113
294,71.97428443683755,0.6598270352807969
295,72.33349865758488,0.2305576836425951
296,72.64353796464124,-0.22157282532184525
297,72.90290588415827,-0.6967060880994849
298,73.11309011715058,-1.1931485128242143
299,73.27571836852897,-1.7091204089489627
300,73.39241834320423,-2.24284208592656
301,73.4648177460872,-2.79253385320994
302,73.49454428208874,-3.3564160202519564
303,73.4832256561196,-3.9327088965054635
304,73.43248957309065,-4.519632791423396
305,73.34396373791267,-5.115408014458579
306,73.2192758554965,-5.718254875063951
307,73.06005363075298,-6.326393682692332
308,72.86792476859287,-6.938044746796667
309,72.64451697392703,-7.551428376829802
310,72.39145795166628,-8.164764882244592
311,72.11037540672142,-8.776274572493973
312,71.80289704400329,-9.38417775703077
313,71.47065056842267,-9.98669474530792
314,71.11526368489041,-10.582045846778277
315,70.73836409831733,-11.168451370894692
316,70.34157951361422,-11.744131627110104
317,69.92653763569194,-12.307306924877334
318,69.49486616946129,-12.85619757364932
319,69.04819281983306,-13.389023882878893
320,68.58814529171812,-13.90400616201898
321,68.11635129002724,-14.399364720522435
322,67.63443851967126,-14.87331986784212
323,67.1439490226774,-15.32423584855226
324,66.64561163808445,-15.751843292128605
325,66.1397059901176,-16.15662762155789
326,65.6265069767243,-16.539082201158568
327,65.1062894958519,-16.899700395249155
328,64.57932844544779,-17.238975568148128
329,64.04589872345939,-17.557401084173957
330,63.506275227834024,-17.855470307645156
331,62.96073285651913,-18.13367660288019
332,62.40954650746205,-18.39251333419757
333,61.85299107861018,-18.632473865915774
334,61.29134146791094,-18.85405156235327
335,60.72487257331166,-19.05773978782858
336,60.15385929275977,-19.244031906660165
337,59.578576524202596,-19.413421283166528
338,58.999299165587594,-19.566401281666145
339,58.41630211486208,-19.703465266477522
340,57.82986026997346,-19.825106601919128
341,57.24024852886916,-19.931818652309456
342,56.6477417894965,-20.024094781966994
343,56.052614949802916,-20.102428355210233
344,55.45514290773575,-20.167312736357662
345,54.855600561242426,-20.21924128972776
346,54.254262808270276,-20.25870737963902
347,53.65140454676672,-20.286204370409934
348,53.047300674679164,-20.302225626358982
349,52.44222608995493,-20.307264511804654
350,51.83645569054147,-20.301814391065438
351,51.230264374386095,-20.286368628459826
352,50.62392703943623,-20.2614205883063
353,50.01771858363929,-20.227463634923353
354,49.41191390494258,-20.18499113262946
355,48.806787901293575,-20.134496445743128
356,48.20261547063957,-20.07647293858283
357,47.599671510928026,-20.011413975467065
358,46.99820091762013,-19.93979416274218
359,46.39824983720971,-19.86196384613242
360,45.79978359838857,-19.778222842946757
361,45.20276729563302,-19.688870824059453
362,44.60716602341954,-19.59420746034477
363,44.0129448762244,-19.494532422676958
364,43.42006894852408,-19.390145381930285
365,42.8285033347949,-19.281346008979
366,42.23821312951327,-19.168433974697365
367,41.64916342715559,-19.05170894995965
368,41.061319322198216,-18.93147060564009
369,40.47464590911755,-18.808018612612962
370,39.889108282389955,-18.681652641752514
371,39.304671536491846,-18.552672363933013
372,38.721300765899564,-18.42137745002871
373,38.13896106508952,-18.288067570913867
374,37.5576175285381,-18.153042397462745
375,36.97723525072167,-18.016601600549595
376,36.39777932611665,-17.879044851048686
377,35.819214849199376,-17.74067181983426
378,35.24150691444624,-17.601782177780596
379,34.66462061633367,-17.462675595761947
380,34.088521049338,-17.32365174465255
381,33.51317330793566,-17.185010295326695
382,32.93854248660296,-17.047050918658616
383,32.36459367981638,-16.910073285522586
384,31.79129198205221,-16.77437706679285
385,31.218602487786885,-16.640261933343677
386,30.646490291496807,-16.50802755604933
387,30.074920487658304,-16.377973605784053
388,29.503858170747815,-16.25039975342212
389,28.933268435241672,-16.12560566983777
390,28.363116375616308,-16.003891025905283
391,27.793367086348056,-15.885555492498902
392,27.223985661913325,-15.770898740492889
393,26.654937196788524,-15.660220440761508
394,26.086186785449986,-15.55382026417901
395,25.51769952237415,-15.451997881619658
396,24.94944050203734,-15.355052963957707
397,24.381374818915972,-15.263285182067417
398,23.81346756748645,-15.17699420682305
399,23.245683842225112,-15.096479709098858
400,22.67798873760839,-15.022041359769105
401,22.11034246756404,-14.953951322296671
402,21.5426523973769,-14.892183898266444
403,20.974793556065222,-14.836531137827627
404,20.40664050752285,-14.786782469626932
405,19.83806781564363,-14.742727322311069
406,19.26895004432134,-14.704155124526745
407,18.699161757449843,-14.670855304920668
408,18.12857751892292,-14.642617292139546
409,17.55707189263444,-14.61923051483009
410,16.98451944247817,-14.600484401639006
411,16.410794732347966,-14.586168381213003
412,15.835772326137675,-14.576071882198791
413,15.259326787741061,-14.569984333243081
414,14.681332681052,-14.567695162992575
415,14.101664569964266,-14.568993800093986
416,13.52019701837173,-14.573669673194019
417,12.936804590168165,-14.581512210939387
418,12.351361849247414,-14.592310841976795
419,11.763743359503335,-14.605854994952951
420,11.173823684829687,-14.621934098514568
421,10.581477389120352,-14.64033758130835
422,9.986579036269093,-14.660854871981009
423,9.389003190169763,-14.68327539917925
424,8.788624414716216,-14.707388591549783
425,8.18531727380221,-14.732983877739315
426,7.578956331321629,-14.759850686394557
427,6.969416151168237,-14.78777844616222
428,6.356571297235912,-14.816556585689005
429,5.740296333418421,-14.845974533621627
430,5.1204658236096146,-14.875821718606792
431,4.496954331703342,-14.905887569291206
432,3.8696364215933703,-14.935961514321583
433,3.2383866571735775,-14.965832982344628
434,2.6030796023377616,-14.995291402007046
435,1.96371219085468,-15.023976434802472
436,1.3210821257715817,-15.050547689453484
437,0.6763091342811016,-15.073270652849137
438,0.03051382061082708,-15.090409738484976
439,-0.6151832110114676,-15.100229359856547
440,-1.2596613563581949,-15.100993930459403
441,-1.9018000112017057,-15.090967863789087
442,-2.5404785713144107,-15.068415573341152
443,-3.174576432468538,-15.031601472611147
444,-3.8029729904364995,-14.97878997509462
445,-4.4245476409907045,-14.908245494287108
446,-5.038179779903383,-14.818232443684176
447,-5.642748802946946,-14.707015236781368
448,-6.237134105893802,-14.572858287074217
449,-6.820215084516186,-14.414026008058297
450,-7.390871134586506,-14.228782813229145
451,-7.94798165187711,-14.015393116082308
452,-8.490426032160402,-13.772121330113311
453,-9.017083671208628,-13.49723186881775
454,-9.526833964794191,-13.18898914569115
455,-10.018556308689488,-12.845657574229026
456,-10.491130098666773,-12.465501567926992
457,-10.943434730498446,-12.046785540280565
458,-11.374349599956858,-11.58777390478529
459,-11.782754102814396,-11.086731074936676
460,-12.16752763484333,-10.541921464230356
461,-12.527549457668382,-9.951610350853136
462,-12.86135875629615,-9.31625508450618
463,-13.16642021714868,-8.643239035716269
464,-13.439986828173385,-7.941310144555137
465,-13.679311577317652,-7.219216351094588
466,-13.881647452528874,-6.485705595406348
467,-14.044247441754397,-5.749525817562353
468,-14.164364532941628,-5.0194249576343335
469,-14.239251714037946,-4.304150955694022
470,-14.266161972990728,-3.6124517518133503
471,-14.242348297747359,-2.9530752860640495
472,-14.165063676255222,-2.3347694985179173
473,-14.031561096461687,-1.7662823292467005
474,-13.839093546314164,-1.2563617183223048
475,-13.584914013760013,-0.8137556058164739
476,-13.266275486746595,-0.44721193180097085
477,-12.880430953221346,-0.16547863634766902
478,-12.424645862468923,0.022716797247871318
479,-11.901287123743032,0.11702154262915755
480,-11.325648001912795,0.13830293284692835
481,-10.715038248459859,0.1107386050027869
482,-10.086767614865705,0.05850619619834363
483,-9.458145852611816,0.005783343535199381
484,-8.844113584224631,-0.026561429836618085
485,-8.24539956916513,-0.03751021896323882
486,-7.65745732088918,-0.03341339241400193
487,-7.075731641638425,-0.02063348626827577
488,-6.495667333654678,-0.005533036605433209
489,-5.912884690213303,0.005770540047126528
490,-5.325878620391796,0.01117498692582794
491,-4.735491467499283,0.011856858810328306
492,-4.142634271087367,0.00908866291650239
493,-3.548218070707651,0.00414290646022359
494,-2.95315390591191,-0.0017079033426330328
495,-2.3583528162517458,-0.007191259276193948
496,-1.7647258412788185,-0.01103465412458518
497,-1.1731840205447308,-0.011965580671932676
498,-0.5846383936012572,-0.008711531702362187
499,2.7755575615628914e-17,0.0
